2014-05-15T23:59:34.713817,358819123.239258, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:34.730483,358819123.255924, 1.0620000e-09, 2.7681911e+01
2014-05-15T23:59:34.747150,358819123.272591, 1.0620000e-09, 2.7679470e+01
2014-05-15T23:59:34.763817,358819123.289258, 1.0620000e-09, 2.7679470e+01
2014-05-15T23:59:34.780483,358819123.305924, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:34.797150,358819123.322591, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:34.813817,358819123.339258, 1.0620000e-09, 2.7679470e+01
2014-05-15T23:59:34.830483,358819123.355924, 1.0620000e-09, 2.7678249e+01
2014-05-15T23:59:34.847150,358819123.372591, 1.0620000e-09, 2.7675808e+01
2014-05-15T23:59:34.863816,358819123.389258, 1.0620000e-09, 2.7674587e+01
2014-05-15T23:59:34.880483,358819123.405924, 1.0620000e-09, 2.7672146e+01
2014-05-15T23:59:34.897150,358819123.422591, 1.0620000e-09, 2.7672146e+01
2014-05-15T23:59:34.913816,358819123.439258, 1.0620000e-09, 2.7673366e+01
2014-05-15T23:59:34.930483,358819123.455924, 1.0620000e-09, 2.7673366e+01
2014-05-15T23:59:34.947150,358819123.472591, 1.0620000e-09, 2.7673366e+01
2014-05-15T23:59:34.963817,358819123.489258, 1.0620000e-09, 2.7672146e+01
2014-05-15T23:59:34.980483,358819123.505924, 1.0620000e-09, 2.7673366e+01
2014-05-15T23:59:34.997150,358819123.522591, 1.0620000e-09, 2.7674587e+01
2014-05-15T23:59:35.013817,358819123.539258, 1.0620000e-09, 2.7675808e+01
2014-05-15T23:59:35.030483,358819123.555924, 1.0620000e-09, 2.7678249e+01
2014-05-15T23:59:35.047150,358819123.572591, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.063817,358819123.589258, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:35.080483,358819123.605924, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.097150,358819123.622591, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.113816,358819123.639258, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.130483,358819123.655924, 1.0620000e-09, 2.7681911e+01
2014-05-15T23:59:35.147150,358819123.672591, 1.0620000e-09, 2.7681911e+01
2014-05-15T23:59:35.163817,358819123.689258, 1.0620000e-09, 2.7681911e+01
2014-05-15T23:59:35.180483,358819123.705924, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:35.197150,358819123.722591, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.213817,358819123.739258, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.230483,358819123.755924, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:35.247150,358819123.772591, 1.0620000e-09, 2.7681911e+01
2014-05-15T23:59:35.263817,358819123.789258, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.280483,358819123.805924, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.297150,358819123.822591, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.313817,358819123.839258, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:35.330483,358819123.855924, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.347150,358819123.872591, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.363816,358819123.889258, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.380483,358819123.905924, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.397150,358819123.922591, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:35.413817,358819123.939258, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:35.430483,358819123.955924, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.447150,358819123.972591, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.463817,358819123.989258, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.480483,358819124.005924, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:35.497150,358819124.022591, 1.0620000e-09, 2.7688015e+01
2014-05-15T23:59:35.513817,358819124.039258, 1.0620000e-09, 2.7688015e+01
2014-05-15T23:59:35.530483,358819124.055924, 1.0620000e-09, 2.7688015e+01
2014-05-15T23:59:35.547150,358819124.072591, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:35.563817,358819124.089258, 1.0620000e-09, 2.7691677e+01
2014-05-15T23:59:35.580483,358819124.105924, 1.0620000e-09, 2.7694118e+01
2014-05-15T23:59:35.597150,358819124.122591, 1.0620000e-09, 2.7695339e+01
2014-05-15T23:59:35.613816,358819124.139258, 1.0620000e-09, 2.7695339e+01
2014-05-15T23:59:35.630483,358819124.155924, 1.0620000e-09, 2.7691677e+01
2014-05-15T23:59:35.647150,358819124.172591, 1.0620000e-09, 2.7688015e+01
2014-05-15T23:59:35.663817,358819124.189258, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.680483,358819124.205924, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.697150,358819124.222591, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.713817,358819124.239258, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:35.730483,358819124.255924, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:35.747150,358819124.272591, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:35.763817,358819124.289258, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:35.780483,358819124.305924, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.797150,358819124.322591, 1.0620000e-09, 2.7679470e+01
2014-05-15T23:59:35.813817,358819124.339258, 1.0620000e-09, 2.7678249e+01
2014-05-15T23:59:35.830483,358819124.355924, 1.0620000e-09, 2.7678249e+01
2014-05-15T23:59:35.847150,358819124.372591, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.863817,358819124.389258, 1.0620000e-09, 2.7681911e+01
2014-05-15T23:59:35.880483,358819124.405924, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.897150,358819124.422591, 1.0620000e-09, 2.7677028e+01
2014-05-15T23:59:35.913817,358819124.439258, 1.0620000e-09, 2.7675808e+01
2014-05-15T23:59:35.930483,358819124.455924, 1.0620000e-09, 2.7674587e+01
2014-05-15T23:59:35.947150,358819124.472591, 1.0620000e-09, 2.7675808e+01
2014-05-15T23:59:35.963817,358819124.489258, 1.0620000e-09, 2.7680690e+01
2014-05-15T23:59:35.980483,358819124.505924, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:35.997150,358819124.522591, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:36.013817,358819124.539258, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:36.030483,358819124.555924, 1.0620000e-09, 2.7685573e+01
2014-05-15T23:59:36.047150,358819124.572591, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:36.063817,358819124.589258, 1.0620000e-09, 2.7688015e+01
2014-05-15T23:59:36.080483,358819124.605924, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.097150,358819124.622591, 1.0620000e-09, 2.7691677e+01
2014-05-15T23:59:36.113817,358819124.639258, 1.0620000e-09, 2.7691677e+01
2014-05-15T23:59:36.130483,358819124.655924, 1.0620000e-09, 2.7692898e+01
2014-05-15T23:59:36.147150,358819124.672591, 1.0620000e-09, 2.7691677e+01
2014-05-15T23:59:36.163817,358819124.689258, 1.0620000e-09, 2.7690456e+01
2014-05-15T23:59:36.180483,358819124.705924, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.197150,358819124.722591, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.213817,358819124.739258, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.230483,358819124.755924, 1.0620000e-09, 2.7690456e+01
2014-05-15T23:59:36.247150,358819124.772591, 1.0620000e-09, 2.7691677e+01
2014-05-15T23:59:36.263817,358819124.789258, 1.0620000e-09, 2.7691677e+01
2014-05-15T23:59:36.280483,358819124.805924, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.297150,358819124.822591, 1.0620000e-09, 2.7688015e+01
2014-05-15T23:59:36.313817,358819124.839258, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:36.330483,358819124.855924, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:36.347150,358819124.872591, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.363817,358819124.889258, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.380483,358819124.905924, 1.0620000e-09, 2.7689235e+01
2014-05-15T23:59:36.397150,358819124.922591, 1.0620000e-09, 2.7688015e+01
2014-05-15T23:59:36.413817,358819124.939258, 1.0620000e-09, 2.7686794e+01
2014-05-15T23:59:36.430483,358819124.955924, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:36.447150,358819124.972591, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:36.463817,358819124.989258, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:36.480483,358819125.005924, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:36.497150,358819125.022591, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:36.513817,358819125.039258, 1.0620000e-09, 2.7684353e+01
2014-05-15T23:59:36.530483,358819125.055924, 1.0620000e-09, 2.7683132e+01
2014-05-15T23:59:36.547150,358819125.072591, 1.0620000e-09, 2.7681911e+01
2014-05-15T23:59:36.563817,358819125.089258, 1.0620000e-09, 2.7679470e+01
2014-05-15T23:59:36.580483,358819125.105924, 1.0620000e-09, 2.7678249e+01
2014-05-15T23:59:36.597150,358819125.122591, 1.0620000e-09, 2.7677028e+01
2014-05-15T23:59:36.613817,358819125.139258, 1.0620000e-09, 2.7675808e+01
2014-05-15T23:59:36.630483,358819125.155924, 1.0620000e-09, 2.7674587e+01
2014-05-15T23:59:36.647150,358819125.172591, 1.0620000e-09, 2.7673366e+01
2014-05-15T23:59:36.663817,358819125.189258, 1.0620000e-09, 2.7670925e+01
2014-05-15T23:59:36.680483,358819125.205924, 1.0620000e-09, 2.7667263e+01
2014-05-15T23:59:36.697150,358819125.222591, 1.0620000e-09, 2.7664821e+01
2014-05-15T23:59:36.713817,358819125.239258, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:36.730483,358819125.255924, 1.0620000e-09, 2.7663601e+01
2014-05-15T23:59:36.747150,358819125.272591, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:36.763817,358819125.289258, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:36.780483,358819125.305924, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:36.797150,358819125.322591, 1.0620000e-09, 2.7659938e+01
2014-05-15T23:59:36.813817,358819125.339258, 1.0620000e-09, 2.7658718e+01
2014-05-15T23:59:36.830483,358819125.355924, 1.0620000e-09, 2.7655056e+01
2014-05-15T23:59:36.847150,358819125.372591, 1.0620000e-09, 2.7653835e+01
2014-05-15T23:59:36.863817,358819125.389258, 1.0620000e-09, 2.7653835e+01
2014-05-15T23:59:36.880483,358819125.405924, 1.0620000e-09, 2.7655056e+01
2014-05-15T23:59:36.897150,358819125.422591, 1.0620000e-09, 2.7656276e+01
2014-05-15T23:59:36.913817,358819125.439258, 1.0620000e-09, 2.7658718e+01
2014-05-15T23:59:36.930483,358819125.455924, 1.0620000e-09, 2.7659938e+01
2014-05-15T23:59:36.947150,358819125.472591, 1.0620000e-09, 2.7659938e+01
2014-05-15T23:59:36.963817,358819125.489258, 1.0620000e-09, 2.7661159e+01
2014-05-15T23:59:36.980484,358819125.505924, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:36.997150,358819125.522591, 1.0620000e-09, 2.7663601e+01
2014-05-15T23:59:37.013817,358819125.539258, 1.0620000e-09, 2.7667263e+01
2014-05-15T23:59:37.030483,358819125.555924, 1.0620000e-09, 2.7668483e+01
2014-05-15T23:59:37.047150,358819125.572591, 1.0620000e-09, 2.7667263e+01
2014-05-15T23:59:37.063817,358819125.589258, 1.0620000e-09, 2.7666042e+01
2014-05-15T23:59:37.080483,358819125.605924, 1.0620000e-09, 2.7663601e+01
2014-05-15T23:59:37.097150,358819125.622591, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:37.113817,358819125.639258, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:37.130483,358819125.655924, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:37.147150,358819125.672591, 1.0620000e-09, 2.7662380e+01
2014-05-15T23:59:37.163817,358819125.689258, 1.0620000e-09, 2.7661159e+01
2014-05-15T23:59:37.180483,358819125.705924, 1.0620000e-09, 2.7659938e+01
2014-05-15T23:59:37.197150,358819125.722591, 1.0620000e-09, 2.7657497e+01
2014-05-15T23:59:37.213817,358819125.739258, 1.0620000e-09, 2.7655056e+01
2014-05-15T23:59:37.230484,358819125.755924, 1.0620000e-09, 2.7653835e+01
