2014-05-10T23:59:34.674067,358387123.239258,-3.6730000e-09, 1.7596452e+01
2014-05-10T23:59:35.740733,358387124.305924,-3.6730000e-09, 1.7623308e+01
2014-05-10T23:59:36.807400,358387125.372591,-3.6730000e-09, 1.7625749e+01
2014-05-10T23:59:37.874067,358387126.439258,-3.6730000e-09, 1.7644060e+01
2014-05-10T23:59:38.940733,358387127.505924,-3.6730000e-09, 1.7690447e+01
2014-05-10T23:59:40.007400,358387128.572591,-3.6730000e-09, 1.7720964e+01
2014-05-10T23:59:41.074067,358387129.639258,-3.6730000e-09, 1.7713640e+01
2014-05-10T23:59:42.140734,358387130.705924,-3.6730000e-09, 1.7690447e+01
2014-05-10T23:59:43.207401,358387131.772591,-3.6730000e-09, 1.7685564e+01
2014-05-10T23:59:44.274067,358387132.839258,-3.6730000e-09, 1.7626970e+01
2014-05-10T23:59:45.340734,358387133.905924,-3.6730000e-09, 1.7631853e+01
2014-05-10T23:59:46.407401,358387134.972591,-3.6730000e-09, 1.7614763e+01
2014-05-10T23:59:47.474068,358387136.039258,-3.6730000e-09, 1.7635515e+01
2014-05-10T23:59:48.540734,358387137.105924,-3.6730000e-09, 1.7640398e+01
2014-05-10T23:59:49.607401,358387138.172591,-3.6730000e-09, 1.7651384e+01
2014-05-10T23:59:50.674068,358387139.239258,-3.6730000e-09, 1.7680681e+01
2014-05-10T23:59:51.740735,358387140.305924,-3.6730000e-09, 1.7673357e+01
2014-05-10T23:59:52.807401,358387141.372591,-3.6730000e-09, 1.7702654e+01
2014-05-10T23:59:53.874068,358387142.439258,-3.6730000e-09, 1.7648943e+01
2014-05-10T23:59:54.940735,358387143.505924,-3.6730000e-09, 1.7647722e+01
2014-05-10T23:59:56.007402,358387144.572591,-3.6730000e-09, 1.7639177e+01
2014-05-10T23:59:57.074069,358387145.639258,-3.6730000e-09, 1.7623308e+01
2014-05-10T23:59:58.140735,358387146.705924,-3.6730000e-09, 1.7651384e+01
2014-05-10T23:59:59.207402,358387147.772591,-3.6730000e-09, 1.7656267e+01
