2010-07-07T23:32:57.996,734326.981227,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:33:29.996,734326.981597,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:34:01.996,734326.981968,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:34:33.996,734326.982338,3.1260000e-09,-4.0000038e+01,11
2010-07-07T23:35:05.996,734326.982708,1.7328929e-09,-1.4899611e+01,21
2010-07-07T23:35:37.996,734326.983079,1.0730000e-09,2.9983113e+00,11
2010-07-07T23:36:09.996,734326.983449,1.0730000e-09,2.9874122e+00,11
2010-07-07T23:36:41.996,734326.983819,1.0730000e-09,2.9589000e+00,11
2010-07-07T23:37:13.996,734326.984190,1.0730000e-09,2.9461698e+00,11
2010-07-07T23:37:45.996,734326.984560,1.0730000e-09,2.9550199e+00,11
2010-07-07T23:38:17.996,734326.984931,1.0730000e-09,2.9553687e+00,11
2010-07-07T23:38:49.996,734326.985301,1.0730000e-09,2.9508783e+00,11
2010-07-07T23:39:21.996,734326.985671,1.0730000e-09,2.9536248e+00,11
2010-07-07T23:39:53.996,734326.986042,1.0730000e-09,2.9540608e+00,11
2010-07-07T23:40:25.996,734326.986412,1.0730000e-09,2.9532761e+00,11
2010-07-07T23:40:57.996,734326.986782,1.0730000e-09,2.9519682e+00,11
2010-07-07T23:41:29.996,734326.987153,1.0730000e-09,2.9469546e+00,11
2010-07-07T23:42:01.996,734326.987523,1.0730000e-09,2.9501807e+00,11
2010-07-07T23:42:33.996,734326.987893,1.0730000e-09,2.9507039e+00,11
2010-07-07T23:43:05.996,734326.988264,1.0730000e-09,2.9528837e+00,11
2010-07-07T23:43:37.996,734326.988634,1.0730000e-09,2.9757719e+00,11
2010-07-07T23:44:09.996,734326.989005,1.0730000e-09,2.9754667e+00,11
2010-07-07T23:44:41.996,734326.989375,1.0730000e-09,3.0185837e+00,11
2010-07-07T23:45:13.996,734326.989745,1.0730000e-09,3.0356300e+00,11
2010-07-07T23:45:45.996,734326.990116,1.0730000e-09,3.0231614e+00,11
2010-07-07T23:46:17.996,734326.990486,1.0730000e-09,2.9782133e+00,11
2010-07-07T23:46:49.996,734326.990856,1.0730000e-09,2.9516194e+00,11
2010-07-07T23:47:21.996,734326.991227,1.0730000e-09,2.8724044e+00,11
2010-07-07T23:47:53.996,734326.991597,1.0730000e-09,2.8819084e+00,11
2010-07-07T23:48:25.996,734326.991968,1.0730000e-09,2.8870964e+00,11
2010-07-07T23:48:57.996,734326.992338,1.0730000e-09,2.9024424e+00,11
2010-07-07T23:49:29.996,734326.992708,1.0730000e-09,2.9097667e+00,11
2010-07-07T23:50:01.996,734326.993079,1.0730000e-09,2.8844806e+00,11
2010-07-07T23:50:33.996,734326.993449,1.0730000e-09,2.8935923e+00,11
2010-07-07T23:51:05.996,734326.993819,1.0730000e-09,2.9289056e+00,11
2010-07-07T23:51:37.996,734326.994190,1.0730000e-09,2.9435540e+00,11
2010-07-07T23:52:09.996,734326.994560,1.0730000e-09,2.9643932e+00,11
2010-07-07T23:52:41.996,734326.994931,1.0730000e-09,2.9647855e+00,11
2010-07-07T23:53:13.996,734326.995301,1.0730000e-09,2.9490036e+00,11
2010-07-07T23:53:45.996,734326.995671,1.0730000e-09,2.9460390e+00,11
2010-07-07T23:54:17.996,734326.996042,1.0730000e-09,2.9456902e+00,11
2010-07-07T23:54:49.996,734326.996412,1.0730000e-09,2.9513142e+00,11
2010-07-07T23:55:21.996,734326.996782,1.0730000e-09,2.9483061e+00,11
2010-07-07T23:55:53.996,734326.997153,1.0730000e-09,2.9467802e+00,11
2010-07-07T23:56:25.996,734326.997523,1.0730000e-09,2.9308674e+00,11
2010-07-07T23:56:57.996,734326.997893,1.0730000e-09,2.9363606e+00,11
2010-07-07T23:57:29.996,734326.998264,1.0730000e-09,2.9407638e+00,11
2010-07-07T23:58:01.996,734326.998634,1.0730000e-09,2.9204478e+00,11
2010-07-07T23:58:33.996,734326.999005,1.0730000e-09,2.9110745e+00,11
2010-07-07T23:59:05.996,734326.999375,1.0730000e-09,2.9086768e+00,11
2010-07-07T23:59:37.996,734326.999745,1.0730000e-09,2.8738867e+00,11
2010-07-08T00:00:09.996,734327.000116,1.0730000e-09,2.8770256e+00,11
