 0.000000 146.484375 292.968750 439.453125 585.937500 732.421875 878.906250 1025.390625 1171.875000 1318.359375 1464.843750 1611.328125 1757.812500 1904.296875 2050.781250 2197.265625 2343.750000 2490.234375 2636.718750 2783.203125 2929.687500 3076.171875 3222.656250 3369.140625 3515.625000 3662.109375 3808.593750 3955.078125 4101.562500 4248.046875 4394.531250 4541.015625 4687.500000 4833.984375 4980.468750 5126.953125 5273.437500 5419.921875 5566.406250 5712.890625 5859.375000 6005.859375 6152.343750 6298.828125 6445.312500 6591.796875 6738.281250 6884.765625 7031.250000 7177.734375 7324.218750 7470.703125 7617.187500 7763.671875 7910.156250 8056.640625 8203.125000 8349.609375 8496.093750 8642.578125 8789.062500 8935.546875 9082.031250 9228.515625 9375.000000
2010-07-07T23:38:03.603  0.018326 0.025928 0.008613 0.001028 0.000013 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:38:17.996  0.001805 0.003601 0.003571 0.003521 0.003452 0.003365 0.003262 0.003145 0.003014 0.002872 0.002721 0.002563 0.002400 0.002234 0.002067 0.001901 0.001738 0.001579 0.001426 0.001280 0.001142 0.001012 0.000891 0.000780 0.000678 0.000586 0.000503 0.000429 0.000363 0.000306 0.000256 0.000213 0.000176 0.000145 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:38:49.996  0.001800 0.003590 0.003560 0.003510 0.003442 0.003355 0.003253 0.003135 0.003005 0.002863 0.002713 0.002555 0.002393 0.002227 0.002061 0.001895 0.001733 0.001575 0.001422 0.001276 0.001138 0.001009 0.000888 0.000778 0.000676 0.000584 0.000501 0.000428 0.000362 0.000305 0.000255 0.000212 0.000176 0.000144 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:39:21.996  0.001804 0.003598 0.003567 0.003518 0.003449 0.003362 0.003259 0.003142 0.003011 0.002869 0.002718 0.002560 0.002397 0.002232 0.002065 0.001899 0.001737 0.001578 0.001425 0.001279 0.001141 0.001011 0.000890 0.000779 0.000677 0.000585 0.000502 0.000429 0.000363 0.000306 0.000256 0.000213 0.000176 0.000145 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:39:53.996  0.001804 0.003599 0.003568 0.003518 0.003450 0.003363 0.003260 0.003143 0.003012 0.002870 0.002719 0.002561 0.002398 0.002232 0.002066 0.001900 0.001737 0.001578 0.001425 0.001279 0.001141 0.001011 0.000891 0.000779 0.000678 0.000586 0.000503 0.000429 0.000363 0.000306 0.000256 0.000213 0.000176 0.000145 0.000119 0.000097 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:40:25.996  0.001803 0.003596 0.003566 0.003516 0.003447 0.003361 0.003258 0.003141 0.003010 0.002868 0.002717 0.002559 0.002396 0.002231 0.002064 0.001898 0.001736 0.001577 0.001424 0.001278 0.001140 0.001010 0.000890 0.000778 0.000677 0.000585 0.000502 0.000428 0.000363 0.000305 0.000256 0.000213 0.000176 0.000145 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:40:43.603  0.018301 0.025892 0.008601 0.001027 0.000013 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:40:57.996  0.001802 0.003593 0.003563 0.003513 0.003445 0.003358 0.003256 0.003138 0.003008 0.002866 0.002715 0.002557 0.002395 0.002229 0.002063 0.001897 0.001735 0.001576 0.001423 0.001278 0.001139 0.001010 0.000889 0.000778 0.000677 0.000585 0.000502 0.000428 0.000363 0.000306 0.000256 0.000213 0.000176 0.000145 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:41:29.996  0.001795 0.003580 0.003550 0.003500 0.003432 0.003346 0.003243 0.003126 0.002996 0.002855 0.002705 0.002548 0.002386 0.002221 0.002055 0.001890 0.001728 0.001570 0.001418 0.001273 0.001135 0.001006 0.000886 0.000775 0.000674 0.000582 0.000500 0.000426 0.000361 0.000304 0.000255 0.000212 0.000175 0.000144 0.000118 0.000096 0.000078 0.000063 0.000050 0.000041 0.000032 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:42:01.996  0.001802 0.003594 0.003564 0.003514 0.003445 0.003359 0.003256 0.003139 0.003008 0.002866 0.002716 0.002558 0.002395 0.002230 0.002063 0.001898 0.001735 0.001576 0.001424 0.001278 0.001140 0.001010 0.000890 0.000779 0.000677 0.000585 0.000502 0.000428 0.000363 0.000306 0.000256 0.000213 0.000176 0.000145 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:42:33.996  0.001801 0.003592 0.003562 0.003512 0.003443 0.003357 0.003254 0.003137 0.003006 0.002865 0.002714 0.002556 0.002394 0.002228 0.002062 0.001896 0.001734 0.001575 0.001423 0.001277 0.001139 0.001010 0.000889 0.000778 0.000677 0.000584 0.000502 0.000428 0.000363 0.000305 0.000256 0.000213 0.000176 0.000145 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:43:05.996  0.001801 0.003591 0.003561 0.003511 0.003443 0.003356 0.003254 0.003136 0.003006 0.002864 0.002713 0.002556 0.002393 0.002228 0.002061 0.001896 0.001733 0.001575 0.001422 0.001277 0.001139 0.001009 0.000889 0.000778 0.000676 0.000584 0.000501 0.000428 0.000362 0.000305 0.000255 0.000212 0.000176 0.000144 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:43:23.603  0.018613 0.026333 0.008748 0.001044 0.000014 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:43:37.996  0.001830 0.003649 0.003618 0.003568 0.003498 0.003410 0.003306 0.003186 0.003054 0.002910 0.002757 0.002597 0.002431 0.002263 0.002094 0.001926 0.001761 0.001600 0.001445 0.001297 0.001157 0.001025 0.000903 0.000790 0.000687 0.000593 0.000509 0.000434 0.000368 0.000310 0.000259 0.000216 0.000178 0.000147 0.000120 0.000098 0.000079 0.000064 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:44:09.996  0.001831 0.003652 0.003621 0.003570 0.003500 0.003413 0.003308 0.003189 0.003056 0.002912 0.002759 0.002599 0.002433 0.002265 0.002096 0.001928 0.001763 0.001602 0.001446 0.001298 0.001158 0.001026 0.000904 0.000791 0.000688 0.000594 0.000510 0.000435 0.000369 0.000310 0.000260 0.000216 0.000179 0.000147 0.000120 0.000098 0.000079 0.000064 0.000052 0.000041 0.000033 0.000027 0.000021 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:44:41.996  0.001884 0.003757 0.003726 0.003674 0.003602 0.003512 0.003404 0.003281 0.003145 0.002997 0.002839 0.002674 0.002504 0.002331 0.002157 0.001984 0.001814 0.001648 0.001488 0.001336 0.001191 0.001056 0.000930 0.000814 0.000707 0.000611 0.000525 0.000447 0.000379 0.000319 0.000267 0.000222 0.000184 0.000151 0.000124 0.000101 0.000081 0.000066 0.000053 0.000042 0.000034 0.000027 0.000022 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:45:13.996  0.001905 0.003799 0.003767 0.003715 0.003642 0.003551 0.003442 0.003318 0.003180 0.003030 0.002871 0.002704 0.002532 0.002357 0.002181 0.002006 0.001834 0.001666 0.001505 0.001351 0.001205 0.001068 0.000940 0.000823 0.000716 0.000618 0.000531 0.000453 0.000384 0.000323 0.000270 0.000225 0.000186 0.000153 0.000125 0.000102 0.000083 0.000067 0.000054 0.000043 0.000034 0.000028 0.000022 0.000018 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:45:45.996  0.001891 0.003772 0.003740 0.003688 0.003616 0.003525 0.003417 0.003294 0.003157 0.003008 0.002850 0.002684 0.002513 0.002340 0.002165 0.001991 0.001821 0.001654 0.001494 0.001341 0.001196 0.001060 0.000933 0.000817 0.000710 0.000614 0.000527 0.000449 0.000381 0.000321 0.000268 0.000223 0.000185 0.000152 0.000124 0.000101 0.000082 0.000066 0.000053 0.000043 0.000034 0.000027 0.000022 0.000018 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:46:03.603  0.018816 0.026620 0.008843 0.001056 0.000014 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000002 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:46:17.996  0.001835 0.003659 0.003628 0.003578 0.003508 0.003420 0.003315 0.003196 0.003063 0.002918 0.002765 0.002604 0.002439 0.002270 0.002100 0.001932 0.001766 0.001605 0.001449 0.001301 0.001160 0.001028 0.000906 0.000793 0.000689 0.000595 0.000511 0.000436 0.000369 0.000311 0.000260 0.000217 0.000179 0.000147 0.000121 0.000098 0.000080 0.000064 0.000052 0.000041 0.000033 0.000027 0.000021 0.000017 0.000014 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:46:49.996  0.001799 0.003588 0.003558 0.003508 0.003440 0.003353 0.003251 0.003133 0.003003 0.002862 0.002711 0.002553 0.002391 0.002226 0.002059 0.001894 0.001732 0.001573 0.001421 0.001275 0.001137 0.001008 0.000888 0.000777 0.000675 0.000583 0.000501 0.000427 0.000362 0.000305 0.000255 0.000212 0.000176 0.000144 0.000118 0.000096 0.000078 0.000063 0.000051 0.000041 0.000033 0.000026 0.000021 0.000017 0.000013 0.000011 0.000009 0.000007 0.000006 0.000005 0.000004 0.000003 0.000003 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:47:21.996  0.001705 0.003400 0.003372 0.003324 0.003259 0.003178 0.003081 0.002969 0.002846 0.002712 0.002569 0.002420 0.002266 0.002109 0.001952 0.001795 0.001641 0.001491 0.001347 0.001209 0.001078 0.000956 0.000842 0.000736 0.000640 0.000553 0.000475 0.000405 0.000343 0.000289 0.000242 0.000201 0.000167 0.000137 0.000112 0.000091 0.000074 0.000060 0.000048 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:47:53.996  0.001717 0.003425 0.003397 0.003349 0.003284 0.003201 0.003103 0.002991 0.002867 0.002732 0.002588 0.002438 0.002283 0.002125 0.001966 0.001809 0.001653 0.001502 0.001357 0.001218 0.001086 0.000963 0.000848 0.000742 0.000645 0.000557 0.000479 0.000408 0.000346 0.000291 0.000244 0.000203 0.000168 0.000138 0.000113 0.000092 0.000075 0.000060 0.000048 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000006 0.000004 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:48:25.996  0.001723 0.003437 0.003408 0.003360 0.003295 0.003212 0.003114 0.003001 0.002877 0.002741 0.002597 0.002446 0.002290 0.002132 0.001973 0.001815 0.001659 0.001507 0.001361 0.001222 0.001090 0.000966 0.000851 0.000744 0.000647 0.000559 0.000480 0.000409 0.000347 0.000292 0.000245 0.000203 0.000168 0.000138 0.000113 0.000092 0.000075 0.000060 0.000048 0.000039 0.000031 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000005 0.000004 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:48:43.603  0.017461 0.024703 0.008206 0.000980 0.000013 0.000001 0.000000 0.000001 0.000001 0.000001 0.000001 0.000001 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2010-07-07T23:48:57.996  0.001745 0.003481 0.003451 0.003403 0.003337 0.003253 0.003153 0.003040 0.002913 0.002776 0.002630 0.002477 0.002319 0.002159 0.001998 0.001838 0.001680 0.001527 0.001379 0.001237 0.001104 0.000978 0.000861 0.000754 0.000655 0.000566 0.000486 0.000415 0.000351 0.000296 0.000248 0.000206 0.000170 0.000140 0.000115 0.000093 0.000076 0.000061 0.000049 0.000039 0.000032 0.000025 0.000020 0.000016 0.000013 0.000010 0.000008 0.000007 0.000006 0.000005 0.000004 0.000003 0.000002 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
