2005-03-05T00:02:05.421, 142941353.523881, -39743401.333294,      8374.856392,     -2537.619128,     43387.621724,      8360.928924,         1.658267,         5.353386,         1.229408,     37887.000000,       -34.300000,       110.800000,         5.737600,         0.973263,        -0.001057,         0.229692,        -0.229192,        -0.070588,         0.970818,         0.015187,        -0.997505,        -0.068943
2005-03-05T00:04:13.421, 142942651.850578, -39739030.046917,      8531.812949,     -2325.269443,     44071.237698,      8517.981041,         1.659666,         5.328242,         1.224554,     38576.000000,       -34.300000,       109.800000,         5.713510,         0.973223,         0.000085,         0.229861,        -0.229283,        -0.070527,         0.970801,         0.016294,        -0.997510,        -0.068619
2005-03-05T00:06:21.421, 142943950.249485, -39734661.903322,      8688.156776,     -2112.752394,     44751.683820,      8674.420379,         1.660885,         5.303851,         1.219832,     39262.000000,       -34.400000,       108.900000,         5.690110,         0.973183,         0.001232,         0.230029,        -0.229372,        -0.070468,         0.970784,         0.017406,        -0.997513,        -0.068296
2005-03-05T00:08:29.421, 142945248.698546, -39730296.808337,      8843.904366,     -1900.090032,     45429.054267,      8830.263430,         1.661938,         5.280179,         1.215236,     39947.000000,       -34.400000,       108.000000,         5.667370,         0.973142,         0.002384,         0.230194,        -0.229460,        -0.070410,         0.970768,         0.018523,        -0.997515,        -0.067972
2005-03-05T00:11:09.421, 142946871.799577, -39724844.590159,      9037.774426,     -1634.088560,     46271.578715,      9024.252749,         1.663042,         5.251550,         1.209661,     40800.000000,       -34.500000,       106.900000,         5.639840,         0.973089,         0.003831,         0.230398,        -0.229567,        -0.070339,         0.970748,         0.019925,        -0.997516,        -0.067566
2005-03-05T00:13:49.421, 142948494.911023, -39719396.828486,      9230.767017,     -1367.927987,     47109.604376,      9217.364521,         1.663931,         5.223935,         1.204265,     41651.000000,       -34.500000,       105.800000,         5.613240,         0.973034,         0.005286,         0.230600,        -0.229672,        -0.070270,         0.970728,         0.021336,        -0.997514,        -0.067161
2005-03-05T00:16:29.421, 142950118.000035, -39713953.365637,      9422.910163,     -1101.641159,     47943.288935,      9409.626770,         1.664624,         5.197278,         1.199041,     42499.000000,       -34.500000,       104.700000,         5.587520,         0.972978,         0.006749,         0.230799,        -0.229774,        -0.070202,         0.970709,         0.022754,        -0.997510,        -0.066754
2005-03-05T00:19:09.421, 142951741.036857, -39708514.052382,      9614.230518,      -835.257834,     48772.781628,      9601.066153,         1.665140,         5.171528,         1.193978,     43345.000000,       -34.600000,       103.700000,         5.562640,         0.972920,         0.008219,         0.230995,        -0.229873,        -0.070136,         0.970690,         0.024179,        -0.997504,        -0.066347
2005-03-05T00:21:49.421, 142953363.994510, -39703078.747337,      9804.753458,      -568.804986,     49598.223842,      9791.708045,         1.665495,         5.146639,         1.189071,     44188.000000,       -34.600000,       102.600000,         5.538560,         0.972860,         0.009697,         0.231189,        -0.229971,        -0.070071,         0.970672,         0.025612,        -0.997495,        -0.065939
2005-03-05T00:24:29.421, 142954986.848523, -39697647.316423,      9994.503160,      -302.307086,     50419.749664,      9981.576620,         1.665705,         5.122566,         1.184311,     45028.000000,       -34.600000,       101.600000,         5.515240,         0.972799,         0.011182,         0.231381,        -0.230066,        -0.070008,         0.970654,         0.027052,        -0.997484,        -0.065531
2005-03-05T00:27:09.421, 142956609.576681, -39692219.632360,     10183.502673,       -35.786347,     51237.486376,     10170.694930,         1.665783,         5.099269,         1.179691,     45866.000000,       -34.700000,       100.500000,         5.492640,         0.972736,         0.012674,         0.231570,        -0.230159,        -0.069946,         0.970636,         0.028500,        -0.997470,        -0.065122
2005-03-05T00:29:49.421, 142958232.158809, -39686795.574212,     10371.773995,       230.737057,     52051.554920,     10359.084972,         1.665741,         5.076708,         1.175206,     46702.000000,       -34.700000,        99.500000,         5.470720,         0.972670,         0.014174,         0.231757,        -0.230250,        -0.069886,         0.970619,         0.029954,        -0.997454,        -0.064712
2005-03-05T00:32:29.421, 142959854.576577, -39681375.026964,     10559.338130,       497.244799,     52862.070316,     10546.767750,         1.665589,         5.054848,         1.170849,     47535.000000,       -34.700000,        98.500000,         5.449460,         0.972603,         0.015681,         0.231942,        -0.230339,        -0.069827,         0.970602,         0.031416,        -0.997436,        -0.064302
2005-03-05T00:35:09.421, 142961476.813328, -39675957.881140,     10746.215150,       763.720222,     53669.142046,     10733.763337,         1.665338,         5.033657,         1.166615,     48366.000000,       -34.700000,        97.500000,         5.428820,         0.972534,         0.017195,         0.232125,        -0.230426,        -0.069769,         0.970585,         0.032885,        -0.997415,        -0.063890
2005-03-05T00:37:49.421, 142963098.853920, -39670544.032441,     10932.424252,      1030.148188,     54472.874411,     10920.090928,         1.664997,         5.013101,         1.162499,     49195.000000,       -34.800000,        96.500000,         5.408770,         0.972463,         0.018717,         0.232306,        -0.230512,        -0.069712,         0.970569,         0.034361,        -0.997392,        -0.063478
2005-03-05T00:40:29.421, 142964720.684590, -39665133.381426,     11117.983804,      1296.514932,     55273.366858,     11105.768892,         1.664574,         4.993153,         1.158494,     50022.000000,       -34.800000,        95.500000,         5.389290,         0.972389,         0.020245,         0.232484,        -0.230595,        -0.069657,         0.970553,         0.035843,        -0.997366,        -0.063065
2005-03-05T00:43:09.421, 142966342.292822, -39659725.833205,     11302.911398,      1562.807943,     56070.714282,     11290.814821,         1.664077,         4.973784,         1.154597,     50846.000000,       -34.800000,        94.600000,         5.370360,         0.972314,         0.021781,         0.232661,        -0.230677,        -0.069602,         0.970538,         0.037333,        -0.997337,        -0.062651
2005-03-05T00:45:49.421, 142967963.667244, -39654321.297166,     11487.223888,      1829.015849,     56865.007301,     11475.245570,         1.663511,         4.954969,         1.150804,     51669.000000,       -34.800000,        93.600000,         5.351950,         0.972236,         0.023324,         0.232836,        -0.230757,        -0.069549,         0.970523,         0.038830,        -0.997306,        -0.062236
2005-03-05T00:48:29.421, 142969584.797520, -39648919.686712,     11670.937437,      2095.128315,     57656.332515,     11659.077300,         1.662885,         4.936683,         1.147109,     52490.000000,       -34.800000,        92.700000,         5.334030,         0.972156,         0.024874,         0.233009,        -0.230836,        -0.069497,         0.970508,         0.040334,        -0.997272,        -0.061820
2005-03-05T00:51:09.421, 142971205.674259, -39643520.919026,     11854.067551,      2361.135954,     58444.772746,     11842.325518,         1.662202,         4.918903,         1.143509,     53308.000000,       -34.900000,        91.700000,         5.316590,         0.972074,         0.026431,         0.233180,        -0.230913,        -0.069446,         0.970493,         0.041844,        -0.997236,        -0.061403
2005-03-05T00:53:49.421, 142972826.288937, -39638124.914852,     12036.629114,      2627.030242,     59230.407256,     12025.005108,         1.661469,         4.901608,         1.140001,     54125.000000,       -34.900000,        90.800000,         5.299610,         0.971990,         0.027994,         0.233350,        -0.230988,        -0.069396,         0.970479,         0.043362,        -0.997196,        -0.060986
2005-03-05T00:56:29.421, 142974446.633819, -39632731.598289,     12218.636426,      2892.803444,     60013.311952,     12207.130371,         1.660689,         4.884777,         1.136580,     54939.000000,       -34.900000,        89.800000,         5.283060,         0.971903,         0.029566,         0.233517,        -0.231062,        -0.069347,         0.970464,         0.044886,        -0.997154,        -0.060567
2005-03-05T00:59:09.421, 142976066.701891, -39627340.896594,     12400.103229,      3158.448551,     60793.559577,     12388.715047,         1.659868,         4.868391,         1.133243,     55752.000000,       -34.900000,        88.900000,         5.266940,         0.971814,         0.031143,         0.233683,        -0.231135,        -0.069298,         0.970451,         0.046417,        -0.997110,        -0.060147
2005-03-05T01:01:49.421, 142977686.496923, -39621952.706353,     12581.043868,      3423.960869,     61571.224739,     12569.773482,         1.659009,         4.852432,         1.129987,     56563.000000,       -34.900000,        88.000000,         5.251220,         0.971722,         0.032728,         0.233848,        -0.231206,        -0.069251,         0.970437,         0.047955,        -0.997062,        -0.059726
