2010-07-13T00:00:27.629, -403136941.504729, -68534651.907715,  20610312.125507,   3035384.434640,    -92476.037310,    -46028.753302,        14.988286,        -0.441062,        -0.230421,   3037088.000000,       -35.400000,       -28.000000,        14.996500,         0.941086,         0.335838,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332952,        -0.940689,        -0.065166
2010-07-13T00:00:59.629, -403137268.356875, -68535159.577898,  20610307.008275,   3035864.059793,    -92490.151296,    -46036.126778,        14.988286,        -0.441062,        -0.230421,   3037568.000000,       -35.400000,       -28.300000,        14.996500,         0.941086,         0.335839,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332953,        -0.940689,        -0.065166
2010-07-13T00:01:31.629, -403137595.208223, -68535667.247945,  20610301.891003,   3036343.684958,    -92504.265279,    -46043.500256,        14.988287,        -0.441062,        -0.230421,   3038048.000000,       -35.400000,       -28.700000,        14.996500,         0.941085,         0.335840,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332954,        -0.940689,        -0.065166
2010-07-13T00:02:03.629, -403137922.058772, -68536174.917857,  20610296.773690,   3036823.310134,    -92518.379259,    -46050.873734,        14.988287,        -0.441062,        -0.230421,   3038528.000000,       -35.400000,       -29.100000,        14.996500,         0.941085,         0.335841,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332955,        -0.940688,        -0.065167
2010-07-13T00:02:35.629, -403138248.908524, -68536682.587633,  20610291.656335,   3037302.935322,    -92532.493236,    -46058.247213,        14.988287,        -0.441062,        -0.230421,   3039008.000000,       -35.400000,       -29.500000,        14.996500,         0.941085,         0.335842,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332956,        -0.940688,        -0.065167
2010-07-13T00:03:07.629, -403138575.757478, -68537190.257273,  20610286.538941,   3037782.560521,    -92546.607209,    -46065.620693,        14.988288,        -0.441062,        -0.230421,   3039488.000000,       -35.400000,       -29.900000,        14.996500,         0.941084,         0.335843,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332957,        -0.940687,        -0.065167
2010-07-13T00:03:39.629, -403138902.605633, -68537697.926777,  20610281.421505,   3038262.185731,    -92560.721179,    -46072.994173,        14.988288,        -0.441062,        -0.230421,   3039968.000000,       -35.400000,       -30.300000,        14.996500,         0.941084,         0.335844,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332958,        -0.940687,        -0.065167
2010-07-13T00:04:11.629, -403139229.452990, -68538205.596146,  20610276.304028,   3038741.810954,    -92574.835146,    -46080.367655,        14.988288,        -0.441061,        -0.230421,   3040447.000000,       -35.400000,       -30.700000,        14.996500,         0.941084,         0.335845,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332959,        -0.940687,        -0.065167
2010-07-13T00:04:43.629, -403139556.299550, -68538713.265379,  20610271.186511,   3039221.436188,    -92588.949110,    -46087.741137,        14.988289,        -0.441061,        -0.230421,   3040927.000000,       -35.400000,       -31.100000,        14.996500,         0.941083,         0.335846,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332960,        -0.940686,        -0.065167
2010-07-13T00:05:15.629, -403139883.145311, -68539220.934476,  20610266.068953,   3039701.061433,    -92603.063070,    -46095.114620,        14.988289,        -0.441061,        -0.230421,   3041407.000000,       -35.400000,       -31.500000,        14.996500,         0.941083,         0.335847,        -0.039624,         0.059159,        -0.048134,         0.997087,         0.332961,        -0.940686,        -0.065167
